timestamp,x,y,z,q_x,q_y,q_z,q_w
0.064168,0.24318056,0.1684552999999999,-0.1611915,-0.4145891557785904,-0.18199432448541342,-0.20675122781619315,0.8673222166890403
0.08050971702637891,0.24269563280710277,0.16901228205623497,-0.16137455738372025,-0.4151211276501499,-0.18228822392434402,-0.20624058559719102,0.8671275994047841
0.0968514340527578,0.24221070561420555,0.16956926411247006,-0.1615576147674405,-0.4156528222198352,-0.182582001594319,-0.20572980560900025,0.8669324028772839
0.11319315107913669,0.2416891834992557,0.17016358655325325,-0.16177891120102297,-0.4161510725261933,-0.1828471974094135,-0.20517582623315775,0.866768750915931
0.1295348681055156,0.24053915799900757,0.1713992154043377,-0.16265694826803062,-0.41607915566947096,-0.18262336696905,-0.20388200685739452,0.8671556776808126
0.1458765851318945,0.23938913249875943,0.17263484425542214,-0.1635349853350383,-0.41600645701957106,-0.1823991933879634,-0.20258780439692306,0.8675409751009333
0.16221830215827338,0.23828749293261653,0.1738091732957879,-0.16436634411887022,-0.41590088590597957,-0.18220671725350945,-0.20136251676579492,0.8679172207832185
0.17856001918465228,0.23757716508805268,0.17448775217841925,-0.16482020147201526,-0.41553528204392515,-0.18227313851986954,-0.20069739811297838,0.86823239212867
0.19490173621103118,0.2368668372434888,0.17516633106105056,-0.1652740588251603,-0.4151693957035758,-0.18233943587808607,-0.20003214302732142,0.8685469732551524
0.2112434532374101,0.23620740823292097,0.17577997063185744,-0.165718852923755,-0.4147342533340932,-0.18239886068120487,-0.19944717838423293,0.8688768484475684
0.227585170263789,0.23580543581435662,0.17606513403539717,-0.16611780324861666,-0.4139499129013232,-0.18242401129617072,-0.19926887548830968,0.8692864113588951
0.24392688729016787,0.23540346339579227,0.1763502974389369,-0.16651675357347834,-0.41316523495193813,-0.18244901317059356,-0.19909041011727951,0.8696952654921837
0.26026860431654675,0.23491428494354596,0.17680588963655644,-0.16693917008616768,-0.41264444715561704,-0.18251632987439798,-0.1986399032045085,0.8700313433524787
0.2766103213429257,0.23411607868884146,0.17786542210626954,-0.16744474259334832,-0.4130592962124666,-0.1827338168209311,-0.19722561858284693,0.8701105822693628
0.29295203836930456,0.23331787243413696,0.17892495457598262,-0.16795031510052896,-0.41347322584884494,-0.18295089702389616,-0.19581089496060403,0.8701878844244093
0.3092937553956835,0.23242977162311643,0.18002797235793214,-0.16853383421250032,-0.4137458413249902,-0.18327794545889414,-0.19463173426027136,0.8702540212567145
0.32563547242206237,0.23130480573132417,0.1812455705151276,-0.16932273649333368,-0.4136480107846719,-0.18389559456018426,-0.19407416718955564,0.8702947495561035
0.34197718944844124,0.23017983983953194,0.18246316867232307,-0.17011163877416705,-0.41354988920117486,-0.18451311427233918,-0.19351646356805022,0.8703348655151846
0.3583189064748202,0.22909494389608653,0.1836655090827095,-0.17092965573486352,-0.4132911703010327,-0.18503864325858793,-0.19256978441635317,0.8705561367206961
0.37466062350119905,0.228091353928085,0.18483688998257589,-0.17180674932389794,-0.41270602739690293,-0.18537726372231886,-0.19083357750010513,0.8711438174857261
0.391002340527578,0.22708776396008346,0.18600827088244223,-0.17268384291293237,-0.4121193092602404,-0.18571517663084752,-0.18909664220278274,0.8717281732349073
0.40734405755395686,0.22594079328135275,0.1872497518044519,-0.1736147307730116,-0.41160087630652076,-0.18633022224518708,-0.18765470210718302,0.8721533578900146
0.42368577458033574,0.2245628519063577,0.18860415622112311,-0.17463227534008485,-0.4111938502304925,-0.18739233032811747,-0.18668861572439743,0.8723251072998698
0.44002749160671467,0.22318491053136266,0.18995856063779432,-0.1756498199071581,-0.41078589626899237,-0.18845401554815547,-0.18572210806669687,0.8724948882517986
0.45636920863309355,0.22217084376386434,0.1909604025608222,-0.17638228302914696,-0.41055501220116875,-0.18909874645606217,-0.1847076470788787,0.8726793976918606
0.4727109256594724,0.2215696723181812,0.19156218522916815,-0.1767912589041926,-0.4105254925190882,-0.18927055222330522,-0.18363897263705153,0.8728815531226751
